LP	source	translation	reference	HUMAN_score	sentBLEU
fi-en	Vuonna 2014 poliisi teki ratsian kiinteistöön ja löysi yli 70 g kannabista sekä vaa’an, tarvikkeita sekä 1700 puntaa käteisenä.	in 2014 the police came up with a raid on the raids and found more than 70 people in cannabis as well as benchmarking , equipment and gbp 1 of gbp 1000 .	in 2014 , police raided the property and found more than 70g in cannabis as well as scales , paraphernalia and £ 1,700 in cash .	-1.08655462557919	0.239662
fi-en	Kulhoissa on ruskeaa riisiä.	kulhoissa ruskeaa is the rice .	there are brown-rice bowls .	-1.07194258427341	0.220896
fi-en	Essi Hasulle beach volley oli jo junioriaikana luonnollinen lajivalinta sisälentopallon vastapainoksi.	in the past , essé hasul volley was a natural selection of species as a counterbalance .	for essi hasu , beach volley was a natural choice to counterbalance indoor volleyball already when she was a junior .	-1.07062006041079	0.184053
fi-en	Kulhoissa on ruskeaa riisiä.	there is rice in the bullets .	there are brown-rice bowls .	-1.06383062026899	0.205567
fi-en	Tämän joukkueen koostumus, jota juutalainen Aly Raisman ja katolinen Madison Kocian täydentävät, saa kaikki ylpeiksi.	this &apos;s team koostumus , jota jew aly raisman also katolinen madison kocian they complement , you let all proud .	the make-up of this team , rounded out by aly raisman , who is jewish , and madison kocian , who is catholic , is making everyone proud .	-1.05149342788426	0.0859629
fi-en	Kauempana keskiöstä, osittain varjossa, ovat ne lajit, joita kaikki eivät yleisesti hyväksy: ilmapistooliammunta, jousiammunta, sulkapallo, taekwondo.	further away from the focal point , partly in the shadow of the centre , these are the species that not everyone universally unacceptable : atmospheric tolls , flexibility , calculation , westwooken .	further from the center , partly in shadow , are those sports not universally acknowledged : air-pistol shooting , archery , badminton , taekwondo .	-1.03287620228497	0.101996
fi-en	Julkaisussa kerrotaan, että uhri oli tehnyt Sipoon Eläinlääkäriasemalla töitä sijaisena sekä suorittanut siellä myös hoitajaharjoittelunsa.	the review will be told that the victim had done sipoon eläinlääkäriasemalla standing in for work , as well as the hoitajaharjoittelunsa also carried out there .	the post says the victim had worked as a temp at the veterinary clinic of sipoo , and that she had also worked there for her nurse training .	-1.03012444015066	0.10423099999999999
fi-en	Nainen seisoi keskellä kaupan lattiaa, otti parin esillä olleita alushousuja, riisui omat sukkahousunsa ja alusvaatteensa ja laittoi sovitettavat jalkaansa.	a woman stood in the middle of the trading floor , took a couple who were on the table , and their own alushousuja riisui sukkahousunsa alusvaatteensa and put the foot solved .	standing in the middle of the shop floor , she took a pair of knickers from the display , stripped off her own tights and pants and put them on .	-1.02621362428661	0.1985
fi-en	Ja Yhdysvaltain jalkapallotähdellä ja Dexterin näyttelijättärellä on todellakin uskomattoman samankaltainen kasvonmuoto ja silmät.	and in the us jalkapallotähdellä and dexter &apos;s näyttelijättärellä is indeed an incredibly similar kasvonmuoto and eyes .	indeed , the usa soccer star and the dexter actress share incredibly similar face shapes and eyes .	-1.02045709116911	0.171247
fi-en	Tämä pätee erityisesti puvustukseen: nimihenkilön tapauksessa asut vaihtuvat kohtauksesta toiseen, ja sama pätee näyttäviin korviksiin.	this is particularly true of the blasphemy : in the case of the name , there is a rotation from one sector to another and the same equivalent .	this is true especially when it comes to costumes : in the case of the titular character the costumes change from one scene to another , and the same is true for the flamboyant earrings .	-1.02037859297759	0.238021
fi-en	Perustuu Alice Munron kolmeen novelliin.	based on alice munro &apos;s three survivors .	based on three short stories by alice munro .	-1.00783324489483	0.254755
fi-en	Ihalainen sanoo, että epäkohta tuli esille eduskuntavaalien alla ja eläkeläisten verotusta luvattiin tasa-arvoistaa palkansaajiin nähden.	ihalainen says , that grievance come visible eduskuntavaali upon also pensioner &apos;s taxation promise to tasa-arvoistaa to earner see .	ihalainen says this disadvantage emerged just before the general election , and it was promised the pensioners ’ taxation would be made more equal compared to the wage-earners .	-1.00525565206727	0.063355
fi-en	Samalla Phelps saavutti ensimmäisenä uimarina saman lajin olympiakultaa neljänsissä perättäisissä kisoissa.	in same phelps achieve first bather same ilk olympiakulta neljäs in successive games .	at the same time , phelps became the first swimmer to win olympic gold from the same individual event in four consecutive games .	-1.0015584507153399	0.0727752
fi-en	Perhe muutti Helsinkiin tytön ollessa vuoden vanha.	in helsinki , the family changed the anniversary of the year .	the family moved to helsinki when the girl was one year old .	-0.996597464372664	0.15549300000000002
fi-en	Maailman pisimpään eläväksi selkärankaiseksi on varmistunut jäähai, kertoo Science-lehdessä julkaistu tutkimus.	the ice age is confirmed for the longest living vertebrates in the world , according to a study published in the science journal .	the longest-living vertebrate in the world was confirmed to be the greenland shark , stated a study published by science .	-0.994304666816092	0.162173
fi-en	Simone Biles nappasi kultaa naisten voimistelun moniottelussa	simone biles gold in women &apos;s voimistelun moniottelussa nappasi	simone biles nails all-around gold in women &apos;s gymnastics	-0.9924781778768821	0.451801
fi-en	Valtaiseksi hitiksi nousseen kappaleen taltioinnista ei heti arvaisi, että se on laulettu krapulassa.	the substantial valtaiseksi hitiksi taltioinnista paragraph was not immediately guess that it must not be a laulettu .	based on the recording of the song that became an enormous hit , one wouldn ’ t guess that it was sang while hangover .	-0.9853878571860641	0.0988033
fi-en	Thaimaan Phuketissa kiinteistönvälitystoimistoa ja samassa kiinteistössä sijaitsevaa lasten leikkikerhoa pyörittävä Esa Huovila ei ole huolestunut Thaimaan pommi-iskujen vaikutuksesta turismiin.	thai phuketissa kiinteistönvälitystoimistoa and the children of the same kiinteistössä leikkikerhoa pyörittävä esa huovila is not concerned about the thai bomb attacks on the impact on tourism .	esa huovila , who runs a real estate agency and a children ’ s play club in the same premises in phuket , is not worried about the effect the thailand ’ s bomb attacks have on tourism .	-0.9599095112228649	0.0997822
fi-en	Nainen jäi auton alle sveitsiläisellä moottoritiellä ilmeisesti itsemurhan vuoksi	woman stay car less in sveitsiläinen motorway apparently suicide &apos;s flow	woman run over on swiss motorway in apparent suicide	-0.9516728553527389	0.143231
fi-en	Tämä on minun paheeni.”	this do i &apos;s vice &quot; .	it &apos;s my vice .	-0.948354729651721	0.220896
fi-en	Riento uusin voimin tulevaan kauteen	riento new voimin to future period	riento has a new impetus for the coming season	-0.9453398639900191	0.148273
fi-en	Grönlanninhaita uiskentelee pitkin Pohjois-Atlanttia.	greenland hailing along the north atlantic .	greenland sharks swim around the north atlantic .	-0.922611431049195	0.469052
fi-en	Hän kuljetti palloa pitkään kentän vasenta laitaa, sitten kiersi keskelle ja kiskaisi pallon maaliin vieden amerikkalaiset 2-0-johtoon.	he transported ball long field left edge , ago circumvented keskelle and wrench ball &apos;s paint take american 2-0 leaderships .	she made a long run with the ball down the left side of the field , then curled into the middle and whipped the ball into the goal to give the americans a 2-0 lead .	-0.911985883417705	0.0425288
fi-en	Novellit on julkaistu teoksessa Karkulainen: Kertomuksia.	novellit karkulainen : there has been published in the &apos; .	the short stories have been published in the book runaway : stories .	-0.907840098718934	0.287515
fi-en	Missä kaikki oikein ovat?	where are all the right ?	indeed , where is everyone ?	-0.9054574399930408	0.24446199999999998
fi-en	Se muuttaa hiukan ajattelutapaasi.	it will change a little bit ajattelutapaasi .	it alters your outlook a bit .	-0.9023173290361179	0.201649
fi-en	Islanti vaihtaa Panama-vuotojen ryvettämän hallituksen	iceland exchanges panama leakage wallow government &apos;s	iceland changes its government that was dirtied in the panama leaks	-0.9020010571612391	0.12474400000000001
fi-en	Lisäksi myyjä joutuu korvaamaan pariskunnan oikeudenkäynti- ja selvittelykuluja yhteensä 47 344 euroa.	besides seller must to replace couple &apos;s trial also explication kulu all told 47,344 euros .	in addition , the seller has to cover the couple ’ s legal and settlement costs for a total of 47,000 euros .	-0.900186996278213	0.077731
fi-en	”Kun hän tuli ensimmäistä kertaa kotiin, ensiajatukseni oli, että en pysty tähän.	&quot; when he fire first repeats to huts , ensiajatukseni did , that do not can to this .	when he first came home my initial thought was , i can &apos;t do this .	-0.9000520216353671	0.12344200000000001
fi-en	Hakkarainen kuitenkin löytää kritisoitavaa veromuutosesityksestä.	the tax proposal , however , to find criticism of the h .	however , hakkarainen did find points of criticism from the tax change proposal .	-0.8964215372950021	0.174065
fi-en	Verb käyttää samaa bagelien toimittajaa ja osti samanmallisen espressokoneen.	verb to use same bagelien journalist and bought samanmallinen espresso machine .	verb uses the same distributor for the bagels and bought the same model of espresso machine .	-0.8957082267372269	0.162914
fi-en	Samaan aikaan melko harvat venäläiset vierailevat Iranissa, minkä suurlähettiläs toivoo muuttuvan.	to same while jolly few russians they visit in iran , what &apos;s ambassador hopes fluid .	at the same time , relatively few russians are visiting iran , something the ambassador hopes will change .	-0.89376093740037	0.13228099999999998
fi-en	Tuotekohtaisia ostotietoja kerätään ainoastaan K-ryhmän omista ketjuista.	tuotekohtaisia ostotietoja will be collected only their own ketjuista k-group .	item-specific information is gathered only from k-group ’ s own chains .	-0.8914619210094351	0.13078499999999998
fi-en	28-vuotias keittiömestari löydettiin kuolleena ostoskeskuksesta San Franciscosta	28 -year-old chef find from asleep centre from san francisco	28-year-old chef found dead at san francisco mall	-0.88636780485184	0.178275
fi-en	Tv-yhtiö pyysi myös nopeasti anteeksi ja julkaisi lausunnon.	tv set company asked also swiftly gift and published opinion .	the network was also quick to apologize and released a statement .	-0.880244166619533	0.12368900000000001
fi-en	Linssit ovat yksinkertaisia, kasvonpiirteitä väänteleviä työkaluja, jotka tuottavat yli 30 miljoonaa paranneltua selfietä päivässä.	lentils do simple , features wring tools , who they produce over 30 million improved selfietä dinner .	the lenses are blunt , feature-warping tools that generate more than 30 million enhanced selfies a day .	-0.8755005616614279	0.106573
fi-en	MacDonaldin, joka tuli CBC:n selostajatiimiin tuomaan ”väriä”, kuultiin sanovan: ”Tuo pikkuinen 14-vuotias Kiinasta möhläsi, baby.	mr macdonaldi , who coloured the cbc &apos;s colour , was consulted : &apos; that young 14-year-old from china has baby .	macdonald , who was brought on board cbc &apos;s commentary team to provide &apos; color &apos; could be heard saying : &apos; that little 14-year-old from china dropped the ball , baby &apos; .	-0.8748356002504442	0.11557
fi-en	Nuno Arroja lisäsi: ”Olin surffaamassa ja ihan oikeasti tuntui siltä, kuin kone olisi ollut putoamassa päälleni.”	nuno arra increase : &quot; did surfing also quite really seemed that , like machine is do falling onto &quot; .	nuno arroja added : &apos; i was surfing and swear it felt like the plane was going to fall on top of me . &apos;	-0.869714633661223	0.0631988
fi-en	Huovilan yrityksen toimisto sijaitsee muutamien satojen metrien päässä räjähdyspaikasta.	huovila &apos;s company office lies few &apos;s harvests -metri päässä from explosion place .	huovila ’ s company offices are located a few hundred metres from the bomb attack scene .	-0.8670957984552451	0.0938942
fi-en	Grönlanninhaita uiskentelee pitkin Pohjois-Atlanttia.	grönlanninhai for swimming along the north-east atlantic .	greenland sharks swim around the north atlantic .	-0.8626232419729929	0.226792
fi-en	Tapahtui tuulihattuvälikohtaus.	it came wind hat incident .	there was the cream-puff incident .	-0.854171045033807	0.290715
fi-en	Lisäksi malli koskee hänen mukaansa vain pientä osaa metsänomistajista.	besides model concerns him with only small can from timberman .	in addition , he says , the model only affects a small part of forest owners .	-0.847629179356408	0.0830138
fi-en	Asiasta kertoi ensin Kansan Uutiset.	the people &apos;s first reported the news .	the first to report the matter was kansan uutiset .	-0.8464775336978321	0.15704500000000002
fi-en	Jos ahtauma repeää, se voi aiheuttaa verihyytymän, joka estää verenkierron sydämeen aiheuttaen sydänkohtauksen.	if ahtauma expenses - , it can cause verihyytymän , which prevents the exercise the heart , causing a heart attack .	if the plaque breaks apart it can cause a blood clot , blocking blood to the heart causing a heart attack .	-0.8377442296969341	0.29817899999999997
fi-en	Snapchatin mukaan anime on toiminut inspiraation lähteenä suodattimelle, mutta joidenkin tarkkailijoiden mukaan se on rasistinen.	snapchatin along anime do moved inspiration &apos;s source to filter , but something &apos;s observers with the do racist .	snapchat says this filter is inspired by anime , but some observers say it &apos;s racially insensitive .	-0.835329452431822	0.10273299999999999
fi-en	RTA-yksikön työntekijät eivät kulje kaupungilla kaulukset pystyssä, mutta heidän työnsä ei ole täysin julkistakaan.	rta-service workers do not go into town brachyscome afloat , but their work is not entirely julkistakaan .	the employees in an rta unit do not walk around with their collars turned up , but their work is not completely public , either .	-0.8344683505571501	0.22457600000000003
fi-en	Näissä kisoissa ei tule olemaan tunteita kuohuttavampaa kultaa, ja se todellakin merkitsee jotain.	these games will not be feelings of appalling that , in gold , and it really means something .	there will not be a more emotive gold at these games , and that is saying something .	-0.8312889226970029	0.187592
fi-en	Josban, Katajan ja Jokipoikien kautta USA:n maajoukkueeseen	josban , juniper and the river through the u.s. national team for the boys	from josba , kataja , and jokipojat to team usa	-0.8284939732375841	0.105118
fi-en	Päällimmäisenä on mielessä liian iso pelipaita, nilkoissa pyörivät polvisuojat sekä huikeat ässähuudot ja koreografiat pisteen jälkeen, Hasu muistelee.	the top is in mind too big jumpsuit , ankle knee pads , and glittering aces and choreographies after a point , hasu recalls .	the main thing i remember is the oversized game jersey , the knee pads rolling around the ankles , and the amazing cheers and choreographies after we scored , recalls hasu .	-0.8216229133669409	0.108071
fi-en	Postin Yritysten Kuljetuspalvelujen liiketoiminnasta vastaava Jaakko Kaidesoja pahoitteli vahinkoa Ilta-Sanomille.	jaoko kaidels responsible for the transport operations of mail business services were regretted by the damage to ivc . sanom .	jaakko kaidesoja , posti ’ s vice president of the freight services for companies , apologized for the mishap to ilta-sanomat .	-0.819143467795866	0.09316289999999999
fi-en	Torstaina Simonesta tuli neljäs amerikkalainen nainen, joka on peräkkäisesti voittanut yksilökultaa naisten moniottelussa.	thursday from simone fire neljäs american woman , each do sequentially superior individual golden women in moniottelu .	on thursday , simone became the fourth straight american to win gold in the women &apos;s individual all-around event .	-0.818651116156652	0.0887477
fi-en	Thaimaan Phuketissa kiinteistönvälitystoimistoa ja samassa kiinteistössä sijaitsevaa lasten leikkikerhoa pyörittävä Esa Huovila ei ole huolestunut Thaimaan pommi-iskujen vaikutuksesta turismiin.	thailand &apos;s phuket real-estate business office also in same property located children game club running esa huovila do not worried thailand pommi-isku vaikutuksesta to tourism .	esa huovila , who runs a real estate agency and a children ’ s play club in the same premises in phuket , is not worried about the effect the thailand ’ s bomb attacks have on tourism .	-0.8122088474925991	0.0639339
fi-en	Siinä kuoli paikallinen nainen ja haavoittui yli 20 muuta, joiden joukossa oli ainakin yhdeksän ulkomaista turistia.	that die local woman and haavoittua over 20 other , who &apos;s number did anyway nine foreign tourist .	a local woman died and over 20 others were injured in it , and among the wounded there were at least nine foreign tourists .	-0.809053374343709	0.09931
fi-en	Meriniemen uimarannan veden E.coli- ja enterokokkipitoisuudet varmistettiin keskiviikkona, jolloin bakteeripitoisuudet olivat laskeneet alle toimenpiderajojen.	meriniemen bathing water e.coli- and enterokokkipitoisuudet was secured on wednesday , when reviewing bakteeripitoisuudet had fallen below .	the e.coli and intestinal enterococcus bacteria levels at meriniemi beach were confirmed on wednesday , when the bacteria levels had declined and were under the action limits .	-0.8090479617171991	0.12229300000000001
fi-en	Hän nousi kärkeen puomipisteillä 15.433 ja ylitti ne saamalla 15.933 permannolla.	he soar to tip in beam points 15.433 and exceed this by letting 15.933 parterre .	she went back in front with a 15.433 on beam - and capped it with a 15.933 on floor .	-0.8036326823686519	0.0819415
fi-en	Vain kaikkien mahdollisten varojen suuntaaminen välittömästi kongressivaaleihin voi estää republikaaneja hukkumasta Trump-koristeinen ankkuri kaulassaan.	only in all possible resources to immediately kongressivaaleihin can prevent drowning of republicans , the trump koristeinen wears an anchor .	only the immediate shift of all available rnc resources to vulnerable senate and house races will prevent the gop from drowning with a trump-emblazoned anchor around its neck .	-0.7982733447416559	0.07228589999999999
fi-en	Meidän tulee tuoda edullisempaa ja saatavilla olevaa voimisteluvalmennusta yhteisöihin, joissa asuvat Simonen, Gabbyn ja Laurien innostamat lukuiset nuoret tytöt.	we will bring more affordable and accessible voimisteluvalmennusta who live in the communities where simonen , gabbyn and laurien innostamat many young girls .	we must bring more affordable and accessible gymnastics training to the communities of countless young girls who are inspired by simone , gabby and laurie .	-0.795630547051514	0.233521
fi-en	”Sitä kutsutaan luumuvaahdoksi”, Ziegelman sanoi lisäten, että yleinen temppu oli antaa vaatimattomille resepteille näyttävä nimi.	&quot; it is called luumuvaahdoksi , &quot; ziegelman said , adding that the general trick was to give the moderate voices resepteille be reflected in the name .	&quot; it &apos;s called prune whip , &quot; ms. ziegelman said , adding that a common trick was to give modest recipes a snazzy name .	-0.793618088891345	0.297879
fi-en	Islanti vaihtaa Panama-vuotojen ryvettämän hallituksen	iceland to exchange the panama papers leaks ryvettämän the government	iceland changes its government that was dirtied in the panama leaks	-0.789837654084287	0.178519
fi-en	Viime vuoden kansimalli Beyoncella on ollut Lemonaden julkaisun myötä eräs uransa vahvimmista vuosista.	past year &apos;s deck model beyoncella do do lemonaden publication along some career from strong years .	beyonce , who appeared on last year &apos;s cover , has had one of the strongest years of her career with the release of lemonade .	-0.786013526198486	0.0665873
fi-en	Akuutissa sotatilanteessa varusmiehiä käsketään taistelutehtäviin vasta usean kuukauden jälkeen sotilasvalan vannomisesta, kertoo Keskisuomalainen.	acute war in situation varusmies is told to combat mission just multiple month after sotilasvala &apos;s swearing , tells finnish .	in an acute war situation , the conscripts won ’ t be sent to battle until several months after they have sworn their oath , says keskisuomalainen .	-0.7807067616567691	0.07210189999999998
fi-en	Samaan aikaan kaupassa ollut kahden lapsen äiti Jenny Davidson sanoi, että kokeiltuaan alusvaatteita salaperäinen nainen ”pukeutui uudestaan ja käveli pois liikkeestä ostamatta mitään”.	at the same time , in trade , mother of two children have been said by mother , jenny davidson , that after experimenting with a secret woman &apos; towards a secret woman &apos; was dropped again and walking away from circulation without buying anything .	a mother-of-two , jenny davidson , who was in the shop at the time , said after trying on the underwear the mystery woman &apos; got dressed again and walked out of the store without buying anything . &apos;	-0.7762698010356159	0.174399
fi-en	Säännöllinen hammaslangan käyttö voi pidentää henkilön elämää jopa yli kuudella vuodella, eräs tutkimus kertoo.	regular hammaslangan use can extend the life of a person , even in more than six years , a study says .	regular flossing can possibly add more than six years to a person ’ s life , according to a research .	-0.776139893740029	0.206974
fi-en	Suurlähetystö on koettanut tavoitella erityisesti Hua Hinissa olevia suomalaisia saadakseen tietoa kaupungin tilanteesta.	embassy do tried to aspire particularly hua hinissa being finnish let information city &apos;s situation .	the embassy has attempted to contact especially those finns that are in hua hin , in order to get information about the town ’ s situation .	-0.7625933565882391	0.0629155
fi-en	Newyorkilainen liikemies Trump lakimiehineen ovat vedonneet verohallituksen tilintarkastukseen syynä veroilmoitusten julkistamisesta kieltäytymiseen.	newyorkilainen businessman trump lakimiehineen verohallituksen have appealed to the cause of the audit ’ s refusal to publish tax returns .	trump , a new york businessman , and his lawyers have cited an audit by the internal revenue service as a reason for his refusal to release his returns .	-0.751079090261462	0.0744814
fi-en	Koulutusleikkaukset jatkuvat.	koulutusleikkaukset continue .	the education cuts continue .	-0.742046201378665	0.363041
fi-en	Hän on tekemässä ikkunaostoksia, ei kuluttamassa paljoa rahaa.	he is doing ikkunaostoksia , not to spend that much money .	she is window-shopping , rather than on a spending spree .	-0.738175686918121	0.12356199999999999
fi-en	Hän on mallina Marc Jacobsille.	he is a model for marc jacobs .	she &apos;s walking for marc jacobs .	-0.736763572332792	0.446324
fi-en	Hän jäi kolarin takia jumiin, ja muut karkasivat, Suomen päävalmentaja Joakim Wilenius kertoi.	he was left stranded as a result of kolari , and other karkasivat , the finnish päävalmentaja joakim wilenius said .	she got stuck because of the crash , and others got away , told joakim wilenius , finland ’ s head coach .	-0.7262626331785581	0.101245
fi-en	Veren hyytymistä estävä lääke, ticagrelor, pudottaa uusiutuvien kohtausten riskiä ihmisillä, joilla on sydänsairaus.	blood hyytymistä blocking the medicine , ticagrelor , to reduce the risk of renewable scenes of people with heart conditions .	anti-clotting drug ticagrelor slashes the risk of repeat attacks for people with heart disease .	-0.7207758053676919	0.166524
fi-en	Oikaistun liiketuloksen odotetaan olevan hieman positiivinen tänä vuonna.	amended liiketulos is expected being slightly positive this year .	the adjusted operating result is expected to be slightly positive this year .	-0.7174627085124491	0.384712
fi-en	Clintonin kokouksessa Nebraskan Omahassa viime viikolla Buffett, jonka Berkshire Hathaway -konglomeraatti sijaitsee siellä, haastoi Trumpin tapaamaan ja vaihtamaan veroilmoituksia.	clinton &apos;s meeting omahassa nebraska system last week , buffett , whose berkshire hathaway -konglomeraatti is located there , challenged trumpin to meet and exchange veroilmoituksia .	at a clinton rally last week in omaha , nebraska , buffett , whose berkshire hathaway conglomerate is based there , challenged trump to meet and exchange tax returns .	-0.7157634813738771	0.334545
fi-en	Se tarkoittaisi, että Kennyn - joka on täsmälleen 12 vuotta nuorempi kuin Hoy, joka on myös syntynyt 23. maaliskuuta (tuona nähtävästi pyhänä päivänä Britannian urheilussa, joka on myös Steve Redgraven, Mo Farahin ja Roger Bannisterin syntymäpäivä) - mitalien kokonaismäärä nousisi kuuteen kultaan ja yhteen hopeaan.	the means , that kennyn - each do exactly 12 years nascent than hoy , each do also born 23 . marches ( that apparently sacred day britain &apos;s sport , each do also steve redgraven , mo farahin and roger bannisterin birthday ) - medals &apos;s total soar six golds also together to silver .	that would see kenny - who is exactly 12 years younger than hoy , who is also born on 23 march ( that seemingly sacred date in british sport which is also the birthday of steve redgrave , mo farah and roger bannister ) - take his tally to six gold medals and one silver .	-0.713300460879787	0.101921
fi-en	”Hän ei edes yrittänyt löytää syrjäistä paikkaa sovitukseen, hän vain seisoi siinä häpeämättömänä.”	she did not at least try to find a peripheral place in the agreement , simply standing in that shameful .	&apos;she didn &apos;t try to find anywhere discreet to do it - she just stood there , bold as brass . &apos;	-0.7095377293894408	0.118584
fi-en	Sergei Ivanov on pitkään ollut yksi Vladimir Putinin läheisimmistä liittolaisista ja, kuten Putin, toimi Neuvostoliiton turvallisuuspalvelu KGB:ssä.	sergei ivanov do long do ~ a vladimir putin from adjacent allies and , like putin , move soviets &apos;s security in kgb .	sergei ivanov has long been one of vladimir putin &apos;s closest allies and , like him , served in the soviet security service , the kgb .	-0.7060199658398029	0.191417
fi-en	USA oli perustamassa salibandyn maajoukkuetta.	the usa floorball was the founder of the national team .	usa is creating a national team for floorball .	-0.7053617696607339	0.178275
fi-en	Kuorma-auto oli ollut ajamassa Forssan suuntaan, kun vastaan tullut henkilöauto oli ajautunut samalla kaistalle, osuen kuorma-auton oikeaan kulmaan.	lorry did do leading forssa i direct , when i respond come automobile did drifted even as to lane , hit lorry &apos;s right i kulmata .	the lorry was driving to forssa direction , when an oncoming car had drifted to the same lane , hitting the lorry ’ s right corner .	-0.7044932294721569	0.092516
fi-en	"Ilta-Sanomien kameramies menettää nopealle koiralle kameran mikin suojuksen, mutta Heila palauttaa pehmeältä lelulta näyttävän suojuksen heti ""irti""-käskystä."	tech camera man to lose a quick dog camera mickey &apos;s cover , but the flame returns to cover as soon as the soft lelulta &quot; out of it &quot; .	the cameraman from ilta-sanomat loses his camera mic cover to the fast dog , but heila gives the cover that looks like a soft toy back immediately after hearing the command “ let go ” .	-0.69926048216246	0.0630504
fi-en	Naisten piti myös olla valmiita luopumaan Ruotsin kansalaisuudestaan sekä antamaan rotuvirastolle käsinkirjoitetut elämänkerrat sekä hyvät suositukset läheisiltä.	women must also do ready to abandon sweden &apos;s citizenship and to give to race agency käsinkirjoitettu life times and good recommendations from closes .	the women also had to be ready to give up their swedish citizenship , and to give the race office their handwritten biographies , and good references from their next of kin .	-0.6914463558148221	0.103833
