LP	source	translation	reference	HUMAN_score	sentBLEU
lv-en	Kou kungs apēda vēl dažus kumosus.	mr kou apēda a few .	mr. coe went back for seconds , and thirds .	-1.2828623983201202	0.11341199999999999
lv-en	Tas bija pārāk sāpīgi, it kā redzētu mirstam savu mājdzīvnieku.	it was too painful , as if to see mirstam their domestic animals .	it was too painful as if watching your pet die .	-1.2724194529358401	0.292561
lv-en	Rembatē pircējs, izmēģinot motociklu, aizlaižas.	in rembat , the buyer tries out a motorcycle .	customer flees with motorcycle during test drive .	-1.26221922093917	0.139508
lv-en	Līdz ar to Latvija džudo sacensības Rio ir noslēgusi.	consequently , ireland &apos;s sparring race in rio has concluded .	therefore the judo contest in rio is over for latvia .	-1.2484594193293301	0.16109
lv-en	Pats pameta amatu?	it left the office ?	did he step down voluntarily ?	-1.2449453913211002	0.223523
lv-en	"Kou pēdējā grāmatā ""Dārzeņu Sautējums"" aprakstīta ķīniešu virtuve Amerikā, bet Ziegelmane savā grāmatā ""97 Ābeles"" apraksta dzīvi caur ēdienu īres namā Manhetenas austrumu lejasdaļā."	kou &quot; paper &quot; the the risk &apos; to describe chinese cuisine in america , but its ziegelmane paper &apos; 97 &quot; &quot; describe life via a rent a manhattan &apos;s eastern .	mr. coe &apos;s last book , &quot; chop suey , &quot; was about chinese cuisine in america , while ms. ziegelman told the story of life in a lower east side tenement through food in her book &quot; 97 orchard . &quot;	-1.2432623747667	0.130466
lv-en	Vladimirs Vladimirovičs gan nav tas, par ko dažs uzreiz iedomājas, bet profesionālākais sporta žurnālists krieviskajos medijos Vladimirs Ivanovs.	&quot; it &apos;s not what it was , but the words of sports journalist krieviskajos , vladimir .	&quot; vladimirs &quot; is not the person one might think about globally ; in fact , we mean the most experienced sports journalist in the russian-language media in latvia , vladimirs ivanovs .	-1.23941587619896	0.051257500000000004
lv-en	Indijas galvaspilsētā aplaupa ceļa malā mirstošu vīrieti.	the indian capital city of robbing on the side of the road of a dying man .	a dying man robbed on roadside in india .	-1.22077499641343	0.148796
lv-en	Šāda kombinācija spēj radīt sāta sajūtu.	this combination can lead to cop .	combined in one meal , they can make you feel satiated .	-1.21290219440514	0.100634
lv-en	Meitenes pastāstījušas par notikušo vecākiem.	girls have been told about what they have done .	the girls told their parents about what had happened .	-1.1988103178046399	0.197294
lv-en	Pannā uzkarsē eļļu.	pannā uzkarsē oil .	heat oil in a frying-pan .	-1.19690107553267	0.24117800000000003
lv-en	"Hofstellers piebilst: ""To noskaidros prokurors."""	hofsteller adds : &quot; it would learn the prosecutor . &quot;	that &apos;s what the prosecutor must determine , &quot; said hofstetter .	-1.18553373073778	0.15553
lv-en	Atskanot spēles beigu svilpei, Fidži varēja sākt svinēt, bet briti pēc sakāves vien spēja apsēsties zālītē.	the games end svilpei , fiji could begin to celebrate , but the british people after losing the ability to just sit down zālītē .	the whistle went , the fijians embraced and gb hit the turf , thoroughly beaten .	-1.17998029991638	0.0664602
lv-en	Viņš pats pēc tā netiecās, vienkārši nealka slavas.	he himself after it netiecās , simply nealka &apos;s .	it wasn &apos;t really his aspiration , nor did he crave fame .	-1.1391196969281698	0.11742799999999999
lv-en	Rebuls salīdzina zvaigznes ar dejotajiem, lielāka auguma dejotāji veic piruetes lēnāk nekā maza auguma dejotāji.	the rebuls compare stars with deeds , more fruit and more fruit to be bought by the first of the small fruit and the number of fruit plants .	rebull likens the stars to dancers , larger ones pirouetting more slowly than smaller ones .	-1.12594227091874	0.0571169
lv-en	Lielbritānijas treka riteņbraukšanas komanda divreiz labo olimpisko rekordu un uzvar sprintā.	british landowners might twice a good olympic record and wins , &quot; he said .	great britain &apos;s track cycling team breaks the olympic record twice and wins in sprint .	-1.09584631205277	0.138526
lv-en	Tādēļ es ar izpratni izturos pret jūsu vēlmi mainīt darbības lauku.	that is why i am with understanding against your desire to change the rural .	therefore i understand your wish to change the things you work on .	-1.07919715663412	0.176093
lv-en	Meitene, kuru adoptēja viņas vecvecāki, kad viņa vēl bija zīdainis un kuru atklāja treneres Eimijas Būrmanas māte ekskursijā uz sporta zāli, kur notika Būrmanes terniņi, nu ir kļuvusi par spēku, ar kuru jārēķinās.	the girl whose old parents have been adopted when she was inferior and who was discovered by the third country of the eimia burmy mother in the sports boy where broad manes ternally took place , has now become a force to take account of the force .	the girl adopted by her grandparents as a toddler and discovered by coach aimee boorman &apos;s mother during a field trip to the gym where boorman was coaching has become a force .	-1.0588904260483	0.0795856
lv-en	Festivāls norisināsies Susējas - vairs neeksistējoša ciema - bijušās pagastmājas pagalmā, blakus mežiņos un cirsmās.	the festival will take place susējas - no longer neeksistējoša village - the former pagastmājas courtyard , adjacent mežiņos and cirsmās .	the festival will take place in the back yard of the town council of suseja , a village that does not exist anymore , and in the surrounding woods and tree-felling areas .	-1.04892218813501	0.143182
lv-en	Turpat ratiņos bija atstāta arī somiņa ar dokumentiem un mobilo telefonu.	the wheeled the bag with documents and mobile phones .	a bag with documents and mobile phone was also left in the strollers .	-1.04796793675315	0.332592
lv-en	"Vēl atlikuši daži Pasaules kausa turnīri un arī Jūrmalas ""Masters""."	we have some of the world cup , and also in the frame .	there remain a few world cup tournaments and also the jurmala &quot; masters &quot; .	-1.04706205668964	0.148149
lv-en	"Viņš piebilda, ka burkini peldkostīmi Kannu pludmalēs nav redzēti jau kopš 28.jūlija, kad labēji centriskās partijas ""Republikāņi"" biedrs Linārs parakstīja šo rīkojumu un tas stājās spēkā."	he added that the &quot; cannes beaches is not , since , when the centre-right &apos; ignore &apos; the linārs signed this order and it entered into force .	he added that burkini swimsuits on the beaches of cannes haven &apos;t been seen since july 28 when linard , a member of the center-right party the republicans , signed this ordinance and it came into force .	-1.03711705041855	0.116552
lv-en	Uzmini nu!	you either !	guess what !	-1.03369325694161	0.537285
lv-en	"Pols Makartnijs atzinis, ka Joko Ono klātbūtne radījusi leģendārās grupas ""The Beatles"" apdraudējuma sajūtu."	paul mccreevy has recognised that the beloved presence of the belt has created a sense of the threat of the legendary group the beatles .	paul mccartney has admitted that the presence of yoko ono made the legendary band the beatles feel jeopardized .	-1.03337410139181	0.11371700000000001
lv-en	Fantāzijas pasauli mazajiem kuģotājiem paspilgtina atrakcijas novietojums Daugavas krastā ar skatu uz pasažieru ostu un tur redzamajiem kruīza kuģiem.	the world of small kuģotājiem fantāzijas paspilgtina atrakcijas location on the shores of the daugava river with a view to the passenger port and there &apos;s cruise ships .	the nautically-themed fantasy world is enhanced by its location near the daugava riverbank , opening a view to the passenger terminal and cruise ships .	-1.03237206334679	0.22872199999999998
lv-en	Pirms turnīra jau uzreiz teicām, ka izloze ir neērtākā, kāda varēja būt.	before the tournament already immediately said that izloze is neērtākā what could have been .	we already told right after the draw that we &apos;ve picked the most difficult lot possible .	-1.02814958685723	0.09052439999999999
lv-en	Problēmas bija posmā starp Pekinas un Londonas Olimpiskajām spēlēm, jo nācās aizstāt pieredzējušo starta speciālistu Džeimiju Stafu.	the problems began when the between the beijing and london olympics , had to replace experienced , specialist three-euro stafu .	the issue between beijing and london was replacing specialist starter jamie staff .	-1.0278795086284498	0.128589
lv-en	Viss kopā summējās zaudējumā uz tablo.	the total loss of all on board .	eventually it resulted in a loss , shown on the scoreboard .	-1.02465760160115	0.122307
lv-en	Taču no Putina starojošais vēsums liecina, ka Krievijas līderis neko nav aizmirsis.	however , putin izstarojošā peculated showed that russia was not forgotten .	but a lingering coolness emanating from mr putin showed that russia &apos;s leader has forgotten nothing .	-1.01290902825869	0.14663099999999998
lv-en	"Arī mūziķi, kas bijuši saistīti ar grupu ""Līvi"" un viņu tuviniekiem, atsaucās aicinājumam un dalījās gan ar priekšmetiem un atmiņām."	the image , which has been linked to the groups &apos; numinous &apos; , and their relatives , referred to call and , with both objects and memory .	also other musicians who had this or another kind of connection with &quot; livi &quot; as well as their families came up and shared both items and memories .	-1.00531298547983	0.0571169
lv-en	Šī bija pirmā ASV vārtsardzes Džekijas Brigas sausā spēle, katrā no pirmajām trim spēlēm ielaižot pa vieniem vārtiem.	this was the first us early brigas guys a break , in each of the first three games , was .	the shutout was the first of the tournament for the united states goalie , jackie briggs , who had allowed one goal in each of the first three victories .	-1.0040508722989598	0.224946
lv-en	Abās gājēju ietves pusēs atrastas čaulītes.	both sides of the pedestrian sidewalk found čaulīt .	there were casings in the street , on both sides of the sidewalk .	-1.0003937075657299	0.245157
lv-en	Un tāpat arī Bama.	and so does bama .	so is bam .	-0.975267081636177	0.302138
lv-en	"Par minēto sociālajā tīklā ""Facebook"" toreiz rakstīja arī Ušakovs, kurš norādīja, ka nekādus drošības apdraudējumus bojājums nerada, bet ""izskatās neakurāti"", un skeitbordistus ""nāksies dzenāt""."	on this facebook page it also wrote to ushakov , who pointed out that any safety risk for the damage does not pose , but &quot; looks like a mess , &quot; and the skeitbordists &quot; will have to lash out . &quot;	usakovs also wrote on facebook that it does not pose any safety threats , yet &quot; looks inaccurate &quot; and one will &quot; have to chase &quot; skaters .	-0.9552521791629541	0.103092
lv-en	Triju Zvaigžņu ordeņa pasniegšanas ceremonija notiks Melngalvju namā plkst.13.	room ceremony at nybc . &quot;	the awarding ceremony of the order of three stars will take place at the house of the blackheads at1 pm .	-0.9523462830812791	0.021563
lv-en	Līķis, kas trešdien atrasts pie Vestfīldas lielveikala, ticis identificēts kā 28 gadus vecais Sanfrancisko iedzīvotājs Frenks Galicia, teica Sanfrancisko tiesu medicīnas ekspertīzes biroja pārstāvis.	the gulf found to be a supermarket in westphily , who was found at westphan supermarket , as a 28-year-old in san francisco galicia , said the san francisco court of justice .	the body found at the westfield mall wednesday morning was identified as 28-year-old san francisco resident frank galicia , the san francisco medical examiner &apos;s office said .	-0.9273037320982191	0.114604
lv-en	Pārējie divi cietušie neatradās mašīnā un policija izmeklē, vai kāds no viņiem bijis uzbrucējs.	the other two victims in the car and the police investigate , or one of them has been there .	the other two victims were not in the car and police are investigating whether any of the wounded men could be a shooter .	-0.9123474576834409	0.255626
lv-en	Lielbritānijas delegācija cer, ka britu riteņbraukšanas komanda, cerot. izcīnīs medaļas Olimpisko spēļu vidus posmā.	the british delegation hopes that the british cycling team , cerot. izcīnīs medals at the olympic games in the middle .	team gb have come to rely on its mighty track cycling squad to take ownership of the middle period of an olympic games and deliver a host of medals .	-0.9111276977667541	0.0725451
lv-en	Slovākija līdz janvārim ir ES prezidējošā valsts.	slovakia until january ? ? ? ? , and the country holding the presidency of the eu .	slovakia holds the eu presidency until january .	-0.8864179297041	0.126737
lv-en	Frenkijs Detori izcīna 3000. uzvaru, iegūstot pirmo vietu Ņūmārketā ar zirgu Predilection	mccain detori victory in 3000 after the Ņūmārketā predilecton with horses	frankie dettori reaches 3,000 winners with victory at newmarket on predilection	-0.881948330507465	0.12605999999999998
lv-en	Vienlaicīgi jāizdara spiediens uz ieroci un jāveic sitiens pretiniekam pa krūtīm un visbeidzot jāatņem viņam ierocis un jāatkāpjas turpinot tēmēt uz viņu.	at the same time to put pressure on the weapon and take bows inflicts on against me and finally hands him a gun and go further tēmēt on him .	at the same time , put weight on the gun and punch the attacker in the chest , then twist the gun from his grip before backing up and pointing it at him .	-0.8809993689330741	0.14351
lv-en	Rezultāts 12:0 un Lielbritānijas komanda pat nebija īsti pieskārusies bumbai.	the result 12 : 0 and the british team did not even really pieskārusies bomb .	12-0 and gb had hardly touched the ball .	-0.878501737460082	0.0914783
lv-en	Šorīt nevarējām pagulēt.	this morning could not pagulēt .	&apos;this morning , we couldn &apos;t sleep . &apos;	-0.865957207631025	0.148273
lv-en	Mums ir jānodrošina jaunām meitenēm, kuras iedvesmo Simona, Gabija un Laurija, lētākas vingrošanas treniņu iespējas.	we must ensure that young girls who inspires simona , gabija and laurija , cheaper gymnastic training opportunities .	we must bring more affordable and accessible gymnastics training to the communities of countless young girls who are inspired by simone , gabby and laurie .	-0.8655888533694871	0.112045
lv-en	Ziņojumā norādīts, ka 2015. gada pirmajā pusē Centrālās pārvaldniecības preses relīzes, paziņojumi un ziņojumi Kongresam attēloja situāciju ievērojami pozitīvākā gaismā, nekā tas bija patiesībā.	the report states that in the first half of 2015 the central pārvaldniecības press releases , statements and reports to congress the situation considerably topsoil light than was actually .	&quot; throughout the first half of 2015 , many central command press releases , statements and congressional testimonies were significantly more positive than actual events , &quot; the report said .	-0.847873232317005	0.28383200000000003
lv-en	Vo kantona policijas ziņojumā teikts, ka izmisīgi vēloties izdarīt pašnāvību, sieviete bija apgūlusies uz ceļa tumsā, kur viņu sabrauca vairākas mašīnas.	vo canton &apos;s police report said that desperately wanting to commit suicide , the woman had been trapped on a road in the dark , where several machines fled her .	a woman lay down in the dark on the road &quot; in a desperate act &quot; and was hit by several vehicles , vaud police said in a statement .	-0.8294886553353821	0.0993258
lv-en	"Kou kungs stāsta: ""Viņam patika Eiropas virtuve, piemēram, zivs ar gurķu mērci."""	what the lord is telling : &quot; he loved the european cuisine , such as fish with cucumber sauce . &quot;	&quot; he liked to eat continental cuisine , like fish with cucumber sauce , &quot; mr. coe said .	-0.8176870855000308	0.21793
lv-en	Nav izdevies sazināties ar Filipsu.	attempts to contact could not successfully .	attempts to reach phillip were unsuccessful .	-0.8146042447600341	0.262691
lv-en	Veidojās ķēdīte - nepārliecinoši uzņemta serve, otrā piespēle nereti lido pārāk tuvu tīklam un Samoilovam palika pavisam maz variantu rezultatīvam uzbrukumam.	veidojās ķēdīte - unconvincing absorbed to serve , the second floor often fly too close to the network and samoilovam remained very little version of the resulting attack .	one could observe a chain pattern : unconvincing return of a serve , the second pass sometimes flies too close to the net and samoilovs having few options for an efficient attack .	-0.813747026186381	0.195846
lv-en	Neviens negribēja mirt - šī sajūta virs vējainā korta virmoja visa mača garumā.	no one did not want to die - this feeling over vējainā europe korta throughout the whole match .	nobody wanted to &quot; die &quot; - this feeling could be sensed over the windy court for the entire match .	-0.812346671581289	0.14577400000000001
lv-en	Rezultāts 12:0 un Lielbritānijas komanda pat nebija īsti pieskārusies bumbai.	the result of 12 : 0 and the british team did not even really pieskārusies will go .	12-0 and gb had hardly touched the ball .	-0.8039364718859922	0.0809778
lv-en	Upelnieks olimpisko ceļazīmi saņēma vien dienā, kad oficiāli tika paziņots Latvijas delegācijas sastāvs, tomēr vēlāk viņš aģentūrai LETA atklāja, ka diezgan drošs par braukšanu bijis jau kopš aprīļa.	uash olympic traveller received a day when the composition of the latvian delegation was officially announced , but he was later told leta that it was quite safe to have been driving since april .	upelnieks was officially confirmed to participate in the olympics only on the day when the composition of the latvian team was unveiled , yet he later told leta he had been rather sure of going to the olympics already since april .	-0.792028030987379	0.237911
lv-en	Pārējie tādi stīvi, vienmēr ļoti pareizi.	the rest of the stiff , always very correct .	by comparison , others appear quite stiff and concerned about &quot; correctness &quot; .	-0.7887701207841361	0.100488
lv-en	"""Mēs nešāvām uz viņiem, jo viņi, bēgot uz Džerābulusu, paņēma sev līdzi civiliedzīvotājus"", paziņoja Kurdu Menbižas militārās padomes preses pārstāvis."	&quot; we are not perched to them because they were fleeing on the pitch , picked up with the civilians , &quot; said kurdu menbij , a spokesman for the military council .	&quot; we did not shoot at them , because they took civilians with them when fleeing to jarabulus , &quot; press officer of the kurdish manbij military council announced .	-0.7846417574766171	0.09482760000000001
lv-en	Es iepriekšējā dienā vadu svētku vigīlijas dievkalpojumu.	eu the previous day will preside over the festive vigīlijas worship .	i lead the service of vigilia on the day before .	-0.7736314114221851	0.130651
lv-en	Kamēr tiek gaidīts eksperta atzinums, būvvalde pieņēmusi lēmumu, ka abus dzīvokļus nedrīkst ekspluatēt - gan to kurā notiek būvdarbi, gan Dmitrija dzīvokli.	as long as is expected of the expert &apos;s opinion , būvvalde decided that the two apartments may not operate - and that is in the works , and dmitry flat .	while the expert is preparing his opinion , the construction board has made a decision that both apartments cannot be used : both the one where the construction works take place and dmitrijs &apos; .	-0.769588255775391	0.0722794
lv-en	"Hofstellers piebilst: ""To noskaidros prokurors."""	mr hofstellers added : &quot; the prosecutor will be clarified . &quot;	that &apos;s what the prosecutor must determine , &quot; said hofstetter .	-0.767167389055977	0.155371
lv-en	Tāpat gaļas un olu termiska apstrāde padara šo produktu sastāvā esošo dzelzi un citas minerālvielas vieglāk absorbējamas organismā.	the processing of meat and egg termism makes it easier for the products to be produced by the products and other mineral substances in the absorption organisms .	moreover , thermal processing of meat and eggs facilitates the absorption of iron and other minerals contained in these foods .	-0.767001168728479	0.162349
lv-en	Ceturtdienas spēlē Bama atklāja rezultātu, gūstot vārtus pirmajā puslaikā ar aizmugures metienu no tuvas distances.	ceturdienas playing bama opened the results , achieving the goals in the first half with the rear shots from close distance .	on thursday night , bam opened the scoring in the first half with a backhand shot from close in .	-0.764799941917068	0.26243099999999997
lv-en	Zemgals proklamēja Latvijas valsti, bet nepelnīti ir palicis plaši aprakstītā pirmā Latvijas prezidenta Jāņa Čakstes un pirmskara perioda pēdējā prezidenta Kārļa Ulmaņa ēnā.	zemgals proclaimed by the latvian state , but gratuitous has remained widely described the first latvian president john Čakstes and egypt during the last presidential ceremony at shade .	zemgals was among those who declared the statehood of latvia but later remained undeservedly overshadowed by the oft-mentioned first president of latvia , janis cakste , as well as the last pre-war period president , karlis ulmanis .	-0.756880809664499	0.0643391
lv-en	Agrīnās Venēras laikos Saule bija par 30 procentiem spožāka.	the early times of the sun , venus was about 30 percent brighter .	early venus also benefited from a sun that was 30 percent dimmer .	-0.7496942184569659	0.14866
lv-en	Pēc pārspēles Nakarava vēl vairāk palielināja pārsvaru un līdz beigām bija palikusi vairāk nekā minūte... pirmā puslaika beigām.	after pārspēl nakarav of further increased the lead and by the end was more than a minute ... the end of the first half .	nakarawa added another from the restart and there was still over a minute on the clock ... in the first half .	-0.738548677562999	0.177976
lv-en	Mums ir jānodrošina jaunām meitenēm, kuras iedvesmo Simona, Gabija un Laurija, lētākas vingrošanas treniņu iespējas.	we must ensure young girls , who inspires simona , gabija and laurijas cheaper gymnastic training opportunities .	we must bring more affordable and accessible gymnastics training to the communities of countless young girls who are inspired by simone , gabby and laurie .	-0.733201304039761	0.0859235
lv-en	Ivanova vietā amatā iecelts Antons Vaino, kurš bija viņa vietnieks kopš 2012. gada.	ivanova instead appointed a post in charge of blame , who had been his deputy since 2012 .	mr ivanov &apos;s deputy since 2012 , anton vaino , has been appointed as his successor .	-0.7296302163407691	0.155221
lv-en	Džudistam šīs būs pirmās olimpiskās spēles karjerā.	&quot; we &apos;ll be in the first olympic games . &quot;	it will be the first olympic games in our judo fighter &apos;s career .	-0.7295943098469789	0.271442
lv-en	"Tiesa konstatēja, ka Rahmans ""ciniski sagrozīja"" savas musulmaņu kopienas reliģisko skatījumu un apklusināja savus kritiķus, tos apsūdzot rasismā un islamofobijā."	the court found that rahman said &quot; cynically distorted &quot; our muslim communities and religious vision apklusināja his critics , accusing them of racism and islamophobia .	the court found rahman &quot; cynically perverted &quot; the religious feeling of his muslim community and silenced his critics with accusations of racism and islamophobia .	-0.7207087899857192	0.265181
lv-en	Sers Ēriks asi kritizē Metropoles policiju, paužot neizpratni, ka Tauerhamletas lietā nav izvirzītas apsūdzības .	sir lilan strongly criticises police metropoles toverhamletas that has not been charged in the case .	sir eric savages the metropolitan police , saying it is &quot; astonishing &quot; that no criminal charges were brought after the tower hamlets case .	-0.7203135654611009	0.0712926
lv-en	Auzu pārslas un ogas satur šķiedrvielas, kas saskaņā ar Kanādas zinātnieku secinājumiem kontrolē grelīnu - apetīti stimulējošu hormonu - un tādējādi arī izsalkuma sajūtu.	the rewards and berries contain fibres which , according to the canadian scientists &apos; conclusions , are controlling the greets - the stigmatisation of stimulating hormones - and thus also a sense of salute .	oatmeal and berries contain dietary fiber which , according to some findings of canadian scientists , control ghrelin , a hormone responsible for appetite and the amount of food we eat .	-0.711111970431997	0.16109
lv-en	Ziņojumu pasūtīja Dauningstrīta pēc skandāla saistībā ar Tauerhamletas pilsētas vēlēšanām.	the report was commissioned by dashingstrite after the scandal in connection with the city of tauerhamletas .	the report was ordered by downing street in the wake of the tower hamlets voting scandal in east london .	-0.6878104868538261	0.155954
lv-en	Atjaunotas arī sabiedriskā transporta pieturvietas un no jauna izbūvēts apgriešanās laukums sabiedriskajam transportam.	the renovation of public transport and rebuilt the ceiling for public transport .	public transport stops have been renovated , and a square for public transport maneuvering ( for making turns ) has been built anew .	-0.6856137700404611	0.0974773
lv-en	Grīdās un sienās bija izsisti caurumi, visur bija izmētāti atkritumi un sienas bija noklātas ar grafiti.	grīdās and the holes in the walls were broken , everywhere was scattered too widely over the waste and the walls were bare with graffiti .	the walls were left with gaping holes , floorboards were ripped up , rubbish was strewn over the floor and graffiti was daubed on the walls .	-0.683734466437442	0.13434000000000001
lv-en	Rīgas pilsēta sava veida pamatakmeni šai idejai ir ielikusi 1936.gadā, izveidojot Burkarda Dzeņa pieminekli Janim Rozentālam, kas stāv pie muzeja.	the city &apos;s sort of basic stone of this idea has been laid in 1936 , with the creation of the burkarda dzeen monument to janim rozentam , who stands at the museum .	the riga city has preceded this idea in 1936 by erecting a monument for janis rozentals by sculptor burkards dzenis , which is stands in front of the museum .	-0.6764157442565579	0.109399
lv-en	Diena sākās ar sporta sacensībām.	i started with sports competitions .	the day starts with a sports contest .	-0.6745870109565879	0.188226
lv-en	Zemesriekstu sviests un cepts sīpols nav saderīgi.	the low nuts of butter and the bar are not compatible .	peanut butter has nothing to say to a baked onion .	-0.6744560626748121	0.114988
lv-en	Ierodoties sievietes civilvīra mājās, policisti noskaidroja, ka sieviete guļ, jo ir stiprā alkohola reibumā.	the fiscal women home dvr is a lie , because it is a sánchez-led government .	when arriving at the house of the woman &apos;s partner , the police officers found out that the woman is sleeping , because she is under strong influence of alcohol .	-0.6533173490796229	0.048998599999999996
lv-en	Šodien olimpiskajās spēlēs tiks sadalīti 24 medaļu komplekti - loka šaušanā, vieglatlētikā, treka riteņbraukšanā, jāšanā, paukošanā, tramplīnlēkšanā, džudo, akadēmiskajā airēšanā, šaušanā, peldēšanā, tenisā un svarcelšanā.	the olympic games will be divided into 24 medals - a lovely shot , mild mileage , tread cycling , paste , trapping , judging , academia , shooting , floating , tense and scourge .	24 sets of medals will be granted in today &apos;s olympic events : archery , track and field , track cycling , equestrian , fencing , diving , judo , rowing , shooting , swimming , tennis and weightlifting .	-0.6414125120369649	0.0936312
lv-en	Grupā bez iepriekš minētajiem mūziķiem darbojušies tādi izcili mūziķi kā Igo, Vilnis Krieviņš, Modris Šterns, Valdis Štarks, Laimis Rācenājs, Tālis Pusbarnieks, Ainars Virga, Aivars Brīze, Guntars Mucenieks, Dainis Virga, Tomass Kleins un vēl daudzi citi.	group without the above musicians acted such outstanding musicians as hugo , wave , a stern , watchful krieviņš r. stark , jube rācenāj , pusbarniek , ainars talis in virgo , leo breeze , guntars coopers , dainis virga , thomas klein and many more .	such popular musicians as igo , vilnis krievins , modris sterns , valdis starks , laims racenajs , talis pusbarnieks , ainars virga , aivars brize , guntars mucenieks , dainis virga , tomass kleins and many more can be mentioned among the participants of the band .	-0.6374274358942111	0.135775
lv-en	Rīgas brīvostas pārvalde ir ieviesusi visus no kopumā pieciem Valsts kontroles (VK) ieteikumiem attiecībā uz projekta Infrastruktūras attīstība Krievu salā ostas aktivitāšu pārcelšanai no pilsētas centra īstenošanu, portālu Diena.lv informēja uzņēmumā.	the administration has introduced all of a total of five national control ( a ) recommendations regarding the project to infrastructure development , are now being excavated in respect of the implementation of the office .	the riga free port administration has implemented all five recommendations by the state control ( sc ) concerning the transfer of port activities away from the city center within the project &quot; infrastructure development of the krievu island port &quot; , the company informed portal diena.lv .	-0.636123814790387	0.0697551
lv-en	Plānots renovēt vairākas pils telpas, tajā skaitā divas skatītāju zāles, kā arī ēku pielāgot cilvēkiem ar kustību traucējumiem.	the castle to refurbish several rooms , including two viewers medicines , as well as building adapted for people with reduced mobility .	it is planned to renovate several interior parts of the palace , including two auditoriums , and to make the building accessible for persons with reduced mobility .	-0.632328696587787	0.182299
lv-en	Aģentūra LETA jau vēstīja, ka ceturtdien svara kategorijā līdz 100 kilogramiem zaudējumu jau savā pirmajā cīņā piedzīvoja Latvijas džudo cīkstonis Jevgeņijs Borodavko.	the agency leta already reported thursday that weight category up to 100 kilograms if the loss in his first fight in the experienced latvian judo wrestler eugene borodavk .	nthe news agency leta previously reported that the latvian judo fighter jevgenijs borodavko lost his first fight in the division over 100 kg on thursday .	-0.622096443043427	0.21261300000000002
