LP	source	translation	reference	HUMAN_score	sentBLEU
tr-en	Yakındaki söndürülmesi güç yangından gelen duman nedeniyle görünürlük zayıf olduğundan jetin normalden daha alçaktan uçtuğunu söyledi ancak hava kuvvetleri, kimsenin emniyetinin tehlikeye atılmadığı konusunda ısrarcı oldu.	the smoke from the fire power to nearby söndürülmesi görünürlük than usual due to the poor than it is on board , he said , more-fly air force , however , is that no one has been taken on that alone .	he said the jet had flown slightly lower than normal because of poor visibility caused by the smoke from nearby wildfires , but the air force insisted no-one &apos;s safety had been compromised .	-1.0220573998731999	0.0857313
tr-en	"""Böyle olacağını tahmin edemedik"" dedi."	&quot; we estimate that it would be like that , &quot; he said .	he said , &quot; we could not have known that this would happen . &quot;	-1.0071966793884	0.174044
tr-en	"""Her gün, yediyi çeyrek geçe, hiç şaşmadan içeri girerdim ve benim her günkü tereyağlı simit siparişimi hazırlarlardı"" dedi."	&quot; every day , in the seventh best quarter , i would never been able to go to get to the vet , and i was preparing my marching orders for each of them , &quot; he said .	&quot; quarter past seven , every day , like clockwork , i &apos;d come in and they were making my everything bagel with butter , &quot; he said .	-0.99882816012187	0.17463499999999998
tr-en	Kartal meydanı istikametinden kullandıkları araçtan inerek kaçmaya başlayan zanlılar bu sırada polise de ateş etti.	eagle square istikametinden used vehicles which they have started to flee the police , the fire in this place . &quot;	getting out of the car and starting to escape in the kartal square direction , the culprits fired guns at the police in that moment .	-0.9847938925472071	0.087767
tr-en	Okyanusları buharlaştı ve su buharı ultraviyole ışın ile yanarak yok oldu.	the ocean was evaporated , with no steam to , and it was destroyed by the water cooler .	its oceans evaporated and its water vapor was burned away by ultraviolet light .	-0.9799475353531191	0.0880843
tr-en	"""Yine plastik şişelerden yaptığım, 8 kişilik bir salım da var"" diye konuştu."	&quot; there is also a release of 8 people from plastic bottles , &quot; he said .	he said , &quot; also , i have a raft for 8 people which i made from the plastic bottles . &quot;	-0.97229664354314	0.130936
tr-en	Münakaşaya girmekten hiç hoşlanmazdı.	attempts would never be like getting to the vaccines .	he never wanted to be in any kind of altercation .	-0.9697313770077659	0.143427
tr-en	Çalışmalarımızı yaparak Canköy'de bulunan tüm evleri beyaz ve mavi renklere boyattık.	and we kept canköy found in all the houses of white and blue colour boyattık .	we performed our work and got all the houses in canköy painted in white and blue colors .	-0.946928051206225	0.209091
tr-en	Yanımızda o askere 'evlat' diye hitap ediyorlardı.	they were at the adoption of of the in our hands .	they called that soldier a &apos; youngster &apos; when they were with us .	-0.939482664348328	0.124383
tr-en	2 yaşını doldurmuş bir hayvanın 'kapak' olarak tabir ettiğimiz dişleri çıkmıştır.	it turned out to be the &apos; cover &apos; of an animal that filmed the 2-year-old .	teeth that we describe as &quot; cap &quot; must have grown on an animal that is 2 years old .	-0.9358239425612309	0.11916700000000001
tr-en	Banff bahçesindeki balıkların gizemi	north of nationality a secret ...	mystery as fish land in banff garden	-0.932561300591193	0.15723399999999998
tr-en	"Picciuto, CBS News'a şunu söyledi ""Ona işaret dili öğretiyoruz""."	picciuto , told cbs news that &quot; öğretiyoruz are the sign language , &quot; he said .	&quot; we &apos;re teaching him sign language , &quot; picciuto told cbs news .	-0.922791503096246	0.291189
tr-en	Herkes tereddütlü bir şekilde kahverengi yapışkan bulamaca kaşığını daldırdı.	everybody was hesitant to find a coffee .	everyone reluctantly dipped a spoon into the viscous brown goo .	-0.921630877977308	0.121976
tr-en	Olimpiyat çılgınlığının tam da ortasında, genel arbedede göz ardı edilebilecek sessiz ve harika bir an vaat ediyorlar.	in the middle of the olympic çılgınlığının exactly , general neglect , in the quiet and as soon as i can be a great promise .	in the midst of olympic mania , they promise a quiet , lovely moment , one likely to be overlooked in the general melee .	-0.9176138176987649	0.101667
tr-en	"""Burada da yine bazı kabloları kestim ama yayınlara dokunmadım"" dedi."	&quot; there is also some of the cables kestim dokunmadım but based publications are , &quot; he said .	he said , &quot; i cut some of the cables also here but did not interfere with the broadcasts . &quot;	-0.899051894305053	0.22671
tr-en	Ya da gittiği yere kadar gider dedim.	or go as far as i left he said .	i said i would do whatever i could do .	-0.8870695736243759	0.149911
tr-en	Bu çocuklardan biri ölümle pençeleşiyor.	this is in one of these children with .	one of these children is fighting for his life .	-0.875381871958687	0.382353
tr-en	İki, Çanakkale 1915 köprüsü.	the two , at the bridge of canakkale 1915 .	the second one is Çanakkale 1915 bridge .	-0.8746770834826441	0.158512
tr-en	Çocukları yani yaralılar arabanın bagajından çıkardılar.	the children , the wounds , discovered the car &apos;s baggage .	the children , the injured , got out of the boot of your car .	-0.8670559705116229	0.260862
tr-en	Varis, son yıllarda sıklığı oldukça artan bir hastalıktır.	puberty is a disease that has increased in frequency in recent years .	varicose is a disease which is increasing in frequency in recent years .	-0.866895082315267	0.531697
tr-en	Adliyeye çıkartılan Arslan, tutuklanarak cezaevine gönderildi.	contact the treasure , he said , was sent down in .	brought to the court , arslan was arrested and sent to the jail .	-0.866082056640503	0.11575099999999999
tr-en	13 Nisan'da atv ekranlarında yayınlanan Müge Anlı ile Tatlı Sert Programı'na Ali Kemal S.'nin, kardeşi Hüseyin S.'ye ait olan ve Gölcük'te bulunan iş yerinde kazı yaptığı ihbarı geldi.	screens on april 13 atv müge bittersweet forehead with the program , ali kemal s. , brother , hussein , s. , a report of work in digging ponds owned and had in the place .	a notification came to the tv program , müge anlı İle tatlı sert , broadcast on atv screens on april 13 about the fact that ali kemal s. was digging up the ground in the workplace of his brother hüseyin s. in gölcük .	-0.860132753987728	0.139783
tr-en	Her zaman kurbağalama bizimle olacak, uzun süre de olması dileğiyle.	the frog will always be with us , with long-term wishes .	we will always have the breaststroke , and long may it reign .	-0.8473993677337921	0.149615
tr-en	Herhangi bir kişinin iki defa oy vermesinin önlenmesi için oy verme sonrasına kişinin parmaklarına kalıcı mürekkep uygulanması.	anyone who has two votes for people to vote for the prevention of permanent parmaklarına until after the implementation of the ink .	use indelible ink on a person &apos;s fingers once they cast their ballot to prevent anyone voting twice .	-0.84083030175015	0.0665422
tr-en	Bunun için vatandaşlarımızın kurban alırken hayvanın pasaportundaki aşılarını kontrol edebilirler.	for this , while they control our citizens is the victim of the rebels on the animal &apos;s passport .	to do this , our citizens can check the vaccinations in the animals &apos; passport when buying a sacrificial animal .	-0.8352368024867429	0.114353
tr-en	Yağcı, yeni nesillerin geleceği açısından ilgili tüm kamu kurumu yöneticileriyle protokol imzalamak amacıyla bir araya geldiklerini anımsatarak, protokolün çocuklara ve gençlere hayırlı olmasını diledi.	he realised that they met with all public institution executives for the future of new generations , saying the protocol would be divorced to children and young people .	yağcı added that they gathered to sign a protocol with all the public organization managers in relation to the new generation &apos;s future , and wished that the protocol would be beneficial .	-0.833037034893273	0.152151
tr-en	"Kurban Bayramı bağış kampanyasını basına tanıtan Kızılay Genel Başkanı Dr. Kerem Kınık, Kurban Bayramının bereket ve neşesinin tüm dünyada yaşanması için büyük bir seferberlik başlattıklarını ifade ederek ""Kurban etleri, hijyenik bir şekilde konservelere dönüştürülüyor."""	kurban bayrami who donated to his campaign to the press , the leader of the red crescent dr. kerem kınık , eid bayramının fertility and neşesinin conflicts all over the world are launching a campaign to &quot; festival and offered etleri , hygienic konservelere are in a way , &quot; he said .	introducing the eid al-adha donation campaign to the press , red crescent head dr. kerem kınık stated that they started a big mobilization to ensure that the abundance and joy of eid al-adha would be celebrated all over the world , and said , &quot; meat from eid al-adha is made into canned food in a hygienic way . &quot;	-0.832349060843966	0.174777
tr-en	Düdük çaldığında Fijililer kutlamalara başladı ve Büyük Britanya hezimete uğramış şekilde soyunma odasının yolunu tuttu.	when the whistle blows in the form of great britain in the dressing room and started celebrating fiji plastered on their way .	the whistle went , the fijians embraced and gb hit the turf , thoroughly beaten .	-0.832068656851854	0.08607689999999998
tr-en	Genetik yakınlığın öncelikli etken olduğu variste; uzun çalışma saatleri, ayakta uzun süre durma zorunluluğu olan işler ve uzun süre oturma varis şikâyetlerinin artmasına neden olur.	the primary factor in that genetic kinship ; foot long , long working hours and increase their living heir to the things that would stop for a long time .	primarily affected by genetic proximity , long working hours , jobs that require standing for a long period and sitting for a long period have caused an increase in complaints of varicose .	-0.8290107504843051	0.158999
tr-en	Kangal'da uyuşturucu operasyonu	evidence in the operation of the drug	drugs operation in kangal	-0.8252858946142991	0.205567
tr-en	Gelmeden 3 gün önce başbuğa check-up yaptırdık.	before 3 days before we were to lie down and register .	we had a check up at the headquarters 3 days before we came .	-0.8248806013798701	0.2562
tr-en	Daha sonra gidip yeğenime ve torunuma çarpan arabaya baktım.	i then go to my nephew and look at the car on my grandchildren .	after that i went to the car that hit my nephew and grandson .	-0.820339144750634	0.201494
tr-en	"Uzun süredir ABD'nin Müttefiki olan Etiyopya'da ""Bir Nesil Protestoda"""	&quot; a nesil protest &quot; in ethiopia , which has long been us ally .	&quot; a generation is protesting &quot; in ethiopia , long a u.s. ally	-0.813901696233284	0.280395
tr-en	Çavuşoğlu'ndan Zekeriya Öz açıklaması	said in a statement zekeriya	explanation from Çavuşoğlu about zekeriya Öz	-0.8114111258917042	0.223523
tr-en	Muhtemelen askerliğini yapan bir erdi.	it &apos;s probably a who ended his military service .	possibly he was a private soldier that did his military service .	-0.808568159190869	0.300643
tr-en	Bacakta kirli kanı akciğerlere götüren ve kasıkta derin toplardamar sistemi ile birleşen yan yol dediğimiz yüzeysel toplardamar sistemi vardır.	contaminated blood bacakta akciğerlere propeller and kasıkta deep toplardamar system , which merged with a subsidiary is just superficial toplardamar system .	in the leg , there is a superficial vein system which we refer to as the lateral pathway that carries venous blood to the lungs and integrates with the deep vein system in the groin .	-0.808371120886813	0.0468022
tr-en	Picciuto, geleceğinin belirsizliğinin oluşturduğu duygusal yükü hatırlıyor.	the future of the shaky picciuto , where the emotional burden of recalls .	picciuto remembers the emotional toll of an uncertain future .	-0.80731299673034	0.143779
tr-en	"İstanbul Büyükşehir Belediyesi (İBB) tarafından yürütülen ""Kabataş Meydan Düzenlemesi, Transfer Merkezi ile İskelelerin Yenilenmesi İnşaatı"" sebebiyle, Kabataş vapur iskeleleri yaklaşık iki yıl deniz trafiğine kapatıldı."	these vessel skeletons have been closed to sea traffic for nearly two years , due to the &quot; construction of the threshold , &quot; conducted by the istanbul metropolitan municipality ( ibb ) .	the kabataş ferry dock was closed to sea traffic for two years due to the &quot; construction works for kabataş square reorganization and renovation of the transfer hub and docks &quot; which is being conducted by istanbul metropolitan municipality ( imm ) .	-0.8068263155491481	0.277876
tr-en	Dış görünüş itibariyle de kurbanın canlı ve diri olması, üzerindeki tüylerini atmış olması gerekir.	the external look of the victim is also alive and alive , to be taken on by its members .	in terms of outer appearance , the sacrificial animal should be lively and fresh , and it should have lost its baby hair .	-0.790087266658306	0.0707285
tr-en	Verb kapandıktan sonra bir süre boyunca kahve içmeye ara verdiğini söyledi.	verb closed the door , he said he had been to drink coffee for a period of time .	after verb closed , she said , she gave up drinking coffee for a while .	-0.782522571843823	0.157745
tr-en	Mısır'daki darbe olduğunda ilk iki hafta içerisinde AB'nin üst düzey temsilci yollayarak darbe lideri Sisi ile el sıkıştığı, Kerry'nin darbe sonrasındaki ziyaretinde 'demokrasi yeniden inşa ediliyor' diyerek darbe yönetimini yücelttiği hatırlanırsa, Türkiye'ye demokrasi direnişinde destek olmaktan imtina eden Batılı ülkelerin her fırsatta Türkiye demokrasisinden kaygılandıklarını dile getirmelerinin Türkiye'de samimi bulunmaması çok mu anormal?	when the coup in egypt during the first two weeks of the eu &apos;s high representative yollayarak sıkıştığı al sisi , the leader of the coup , and kerry &apos;s visit to democracy after a coup in recovering as saying the coup leadership yücelttiği hatırlanırsa direnişinde , support for democracy in turkey , which is not a cause of western countries with every turkish demokrasisinden kaygılandıklarını expressed sincere in turkey , contains many of the lack of abnormal does ?	when is remembered is that the e.u sent high ranking representatives and shook hands with the coup leader sisi within the first two weeks of the coup that took place in egypt , and kerry glorified the coup leaders by saying , &quot; democracy is re-established &quot; in his visit after the coup . is it too abnormal that when the western countries , abstaining from supporting turkey in the resistance of democracy , express that they are concerned about turkish democracy , it is not found to be sincere in turkey ?	-0.7726639896211371	0.137324
tr-en	İl Sağlık Müdürü Yasin Yılmaz da protokolle insanlara sigarayı bıraktırma ve gençleri kötü alışkanlıklardan uzaklaştırmanın hedeflendiğini bildirdi.	in the provincial health director yasin yilmaz protokolle bıraktırma people cut back , and the young people of the soul from bad habits and to uzaklaştırmanın reported .	provincial health director , yasin yılmaz , stated that the aim of this protocol is to make people give up smoking and prevent young people from taking up bad habits .	-0.7712941621436329	0.11806099999999999
tr-en	"""Her gün, yediyi çeyrek geçe, hiç şaşmadan içeri girerdim ve benim her günkü tereyağlı simit siparişimi hazırlarlardı"" dedi."	&quot; every day , yediyi geçe quarters , and i never understood şaşmadan girerdim simit siparişimi hazırlarlardı tereyağlı on everything , &quot; he said .	&quot; quarter past seven , every day , like clockwork , i &apos;d come in and they were making my everything bagel with butter , &quot; he said .	-0.7690192661825891	0.21559
tr-en	Telefonla bana torunum ile yeğenimin kaza yaptığını öğrendim.	i learned my nephew &apos;s accident on the phone with me doing my grandson .	i learned on the phone that my grandson and nephew had an accident .	-0.7675900365881959	0.22401500000000002
tr-en	Ve bu tehlikeli ve etnik bir hal alıyor.	and it &apos;s dangerous , and ethnic it .	and it is taking a dangerous ethnic shape .	-0.7662485182385351	0.220896
tr-en	Hansford, kendisinin ve aile bireylerinin engelli olduğunu ve kendisinin yüzebilen tek kişi olduğunu ifade etti.	hansford , that he and the family members of the disabled , and that he is the only person yüzebilen official .	hansford said he and his family members all have disabilities , and he &apos;s the only one who can swim .	-0.7653144166122471	0.129625
tr-en	Artık yeniden kahve içmeye başladı ancak geçen gün olağan buzlu kahvesi yerine yeni bir eklenti olan çiya karışımını seçti.	again , however , now coffee and began the last day of the regular coffee instead of testifying in a new eklenti çiya who chose the mixture .	now she &apos;s back on coffee , although that day , instead of her usual iced coffee , she went with a blended chai drink , another new addition .	-0.76328524881524	0.0749995
tr-en	Bu, hayata bakışınızı biraz değiştiriyor.	this is implemented bakışınızı slightly to change .	it alters your outlook a bit .	-0.7626226278540871	0.160366
tr-en	Çok konuda görüş birliğinin esasen sonuç getirmediği sürece bir anlamı yok.	i don &apos;t mean as long as there is actually a union of opinion on the matter .	agreement on many topics has basically no meaning if it does not bring any results .	-0.7470931214146089	0.07535839999999999
tr-en	Biz algılayamadık.	we algılayamadık .	we could not perceive it .	-0.7452267386416559	0.21874200000000002
tr-en	MAYISLAR YİNE BİZİ	mayislar yine tigers	may will be ours again	-0.737358868635634	0.231962
tr-en	"Donald Trump, Obama'nın IŞİD'i Kurduğu Yönündeki İddiasını ""Alaycılık"" olarak Açıkladı"	donald trump , obama &apos;s isis claim that as the &quot; sarcasm &quot; kurduğu kılar direction	donald trump explains his obama-founded-isis claim as &quot; sarcasm &quot;	-0.73461964069169	0.18295699999999998
tr-en	150 lira değerindeki yeni sezon formasının da kombine alanlara hediye olarak verileceği, öğrencilere yüzde 30, eşiyle kombine alana ise ikinci kombinede yüzde 50 indirim yapılacağı açıklandı.	150 pounds worth of the new season formasının station in areas as a present , the students that it would create a combined 30 per cent of the space and the second kombinede discount to 50 per cent when it was announced .	it was announced that the new season jersey worth 150 lira will be given as a present to those who buy a combined ticket , and a discount will be offered of 30 % for students and 50 % for the second combined ticket for those who buy combined tickets with their spouses .	-0.7326883389356309	0.10080499999999999
tr-en	Bir kamu bankasının yöneticisi arkadaşım mesaj attı.	i texted friends with the manager of a public bank .	a friend of mine who is the manager in a public bank sent me a message .	-0.730960791281042	0.157019
tr-en	Mitchell'ın harika müdahalesi, dağ gibi Leone Nakarawa'nın üçüncüyü atmasını önledi ancak bu yaptığı sadece Fiji'nin sayısını geciktirmek oldu.	mitchell &apos;s wonderful intervention , leone nakarawa , such as the mountain &apos;s üçüncüyü prevented to that , however , is only a number of fiji &apos;s delay .	a superb mitchell tackle stopped the man-mountain leone nakarawa from scoring a third but it was only delaying fiji .	-0.7252978198808759	0.0723282
tr-en	"Başbakan Yıldırım sözlerini şöyle sürdürdü: ""Bu olayın etkisinden süratle çıkıp önümüze bakacağız."""	&quot; we will look at the impact of this incident and . &quot;	prime minister yıldırım continued as follows : &quot; we will immediately get over the impact of this incident and look ahead . &quot;	-0.7196452182611149	0.270935
tr-en	Denetimi tartışılan varlık fonu yeniden komisyonda	sitting on the control of the asset fund reconstruction	wealth fund , audit of which is discussed , is in the committee	-0.7175928827504221	0.107619
tr-en	"Bay Coe, ""Bu akşam yemeği sofrasında sevilen bir katkı değildi"" dedi."	mr. core , &quot; at the dinner table loved this , it wasn &apos;t a contribution , &quot; he said .	&quot; it was not a popular addition to the dinner table , &quot; mr. coe said .	-0.7175295591977858	0.161692
tr-en	"Donald Trump, Obama'nın IŞİD'i Kurduğu Yönündeki İddiasını ""Alaycılık"" olarak Açıkladı"	donald trump announces &quot; allegations &quot; of obama , in which he was	donald trump explains his obama-founded-isis claim as &quot; sarcasm &quot;	-0.708235942997032	0.142836
tr-en	Derbide 339. randevu - Spor Haberleri	in the derby date 339. sports news .	339th rendezvous in the derby - sports news	-0.702325465615202	0.354948
tr-en	Biz bu projeye başlarken örnek alacağımız bir yer aradık.	we began this project as an example of a place called alacağımız .	while starting this project , we searched for a place to take as a model .	-0.686561611911518	0.141146
tr-en	Adamlar da diyor ki ben bagaja koymamışım.	guys also says that i have not put my luggage on me .	the guy said that he did not put them in the boot .	-0.672741073862096	0.142836
tr-en	"Bir beyanda ""Böyle bir olayın gerçekleşmesinden dolayı üzüntü duyuyorum"" dedi."	&quot; such an incident at a presentation i take for learning , &quot; he said .	i regret that it occurred , &quot; he said in a statement .	-0.6717895157412129	0.24078400000000003
tr-en	Hakan Şükür'ün, Adapazarı şehir merkezinde, Maliye Bakanlığı Vergi Denetim Kurulu Sakarya Grup Başkanlığı'na bağlı vergi müfettişleri tarafından FETÖ soruşturması tarafından kapatılan bir dershanesinin de bulunduğu belirlendi.	in phuket , at the centre of the city , in the city centre , the finance ministry tax audit of the sakarya group was shut down by tax inspectors in a classes closed by the investigation .	it was determined that hakan Şükür has a prep school in the city center of adapazarı , which was closed by tax inspectors under the sakarya group directorate of tax inspection board in the ministry of finance within the scope of the feto investigation .	-0.671293248463272	0.12478399999999999
tr-en	Bay Wright, dünyayı gezerek ve tuhaf ve harika şeyler yiyerek midesinin dayanıklılığını test etmesiyle tanındı.	mr wright , the world gezerek and strange and wonderful things , it has been recognised as midesinin dayanıklılığını testing .	mr wright became known for testing the durability of his gut by travelling around the world and eating weird and wonderful things .	-0.671286995407258	0.14384
tr-en	Yerel meyve suyu mağazası, soğuk demlenmiş kahveyi şişelemek ve satmak istiyor.	local juice store , cold say breakfast bottles and wants to sell it .	a local juice spot wants to bottle and sell the cold-brewed coffee .	-0.670168969653698	0.164519
tr-en	"""Merkez Bankamız 15 Temmuz'a rağmen piyasaya döviz verme ihtiyacı duymadı ve rezervlerimizde herhangi bir azalma söz konusu değil, 121 milyar doların üzerinde brüt rezervimiz var"" ifadesini kullandı."	&quot; the central bankamız july 15th , but the need to end the foreign exchange market , and any reduction in the duymadı rezervlerimizde is not in question , the more than $ 121 billion , &quot; there is a gross rezervimiz .	he added , &quot; our central bank did not need to add foreign currency to the market in spite of july 15 and a decrease in our reserves is out of the question , we have a gross reserve of over 121 billion dollars . &quot;	-0.6689288318666279	0.0760418
tr-en	Ancak 27 Temmuz'daki ilk dalga ihraçlarda 726'sı Kara, 314'ü Hava, 59'u da Deniz kuvvetlerinde olmak üzere bin 99 subay görevden atılmıştı.	however , in the first diving treasures on july 27th , 726 were removed from kara , 314 , 59 in the air , 59 in the marine forces .	however , in the first wave of dismissals on july 27 , a total of 1099 commissioned officer were discharged from duty and consisted of 726 from land , 314 from air , and 59 from naval forces .	-0.66783435135974	0.16914
tr-en	Türkiye'nin birlik ve beraberliğine vurgu yapmak amacıyla masa Türk bayraklarıyla donatıldı.	turkey &apos;s unity and beraberliğine on turkish flags and the table in an effort to do it .	the table was furnished with turkish flags for the purpose of emphasizing turkey &apos;s unity and solidarity .	-0.653457193048526	0.249417
tr-en	Terörist başı Fetullah Gülen'in talimatıyla FETÖ üyelerinin darbe girişiminin püskürtülmesinden sonra TSK'da ve Milli Savunma Bakanlığı'nda yeniden yapılanma süreci başlatıldı.	members of the fetö terrorist coup attempt on gülen fethullahçıs after spraying began the process of rebuilding at the ministry of defence and the national armed forces .	after repelling the coup attempt by feto members under the instruction of terrorist ringleader fetullah gülen , a reorganization process started in the turkish armed forces and the ministry of national defense .	-0.650309993795873	0.11981900000000001
tr-en	Bir dönem Türk futboluna damgasını vuran Galatasaraylı ve milli futbolcuların, 1996 yılında FETÖ elebaşı Fetullah Gülen'in sohbetinde yer aldığı ortaya çıktı.	a galatasaray fan in 1996 , a period marked by a turkish football players and the national conversation taking place in the fetö fethullahçıs gülen emerged .	it was revealed that some galatasaray and national football players , who left their mark on turkish football once upon a time , participated in the conversation with feto ringleader fetullah gülen in 1996 .	-0.6498947296702919	0.08399119999999999
tr-en	"""Bunun bir iç sabotaj eylemi olduğunu düşünüyoruz"" ifadesini kullandı."	&quot; we think this is an act of internal combustion . &quot;	he added , &quot; we think it is an act of internal sabotage . &quot;	-0.6372624245823381	0.41014799999999996
tr-en	Genel Müdür Yardımcımız Halil Yeşilçimen, genel müdürün talimatıyla TRT yayınlarının acilen kesilmesini istedi.	general manager halil yeşilçimen help us , the governor ordered the blocking the urgent need trt showed bias .	our assistant general director , halil yeşilçimen , wanted trt broadcasts to be immediately cut upon the instruction of the general director .	-0.630742097940114	0.0903673
tr-en	Erdoğan daha sonra, AK Parti Sinop Milletvekili Nazım Maviş'in aracılığıyla 15 Temmuz şehidi Ömer Can Açıkgöz'ün babası Fahrettin Açıkgöz'ü aradı.	later , erdogan &apos;s ak party member of parliament nazim maviş sinop on july 15 , has gone through more than his father omar can açıkgöz fahrettin açıkgöz are sought .	after that erdoğan called july 15 martyr Ömer can açıkgöz &apos;s father , fahrettin açıkgöz , via ak party sinop deputy , nazım maviş .	-0.630579749773782	0.0981216
